T:21.2°C -- T2:19.1°C -- HR:53.1 02/09/2021 15:18:37
T:21.3°C -- T2:19.3°C -- HR:64.2 02/09/2021 15:18:57
T:21.5°C -- T2:20.3°C -- HR:66.8 02/09/2021 15:19:17
T:21.8°C -- T2:20.8°C -- HR:67.9 02/09/2021 15:19:37
T:22.3°C -- T2:21.3°C -- HR:68.3 02/09/2021 15:19:57
T:22.7°C -- T2:21.7°C -- HR:68.3 02/09/2021 15:20:17
T:22.8°C -- T2:21.9°C -- HR:68.3 02/09/2021 15:20:25
T:22.9°C -- T2:21.9°C -- HR:68.2 02/09/2021 15:20:27
T:22.9°C -- T2:22.0°C -- HR:68.2 02/09/2021 15:20:28
T:22.9°C -- T2:22.0°C -- HR:68.2 02/09/2021 15:20:28
T:22.9°C -- T2:22.0°C -- HR:68.2 02/09/2021 15:20:30
T:23.0°C -- T2:22.0°C -- HR:68.2 02/09/2021 15:20:31
T:23.0°C -- T2:22.0°C -- HR:68.2 02/09/2021 15:20:32
T:23.0°C -- T2:22.1°C -- HR:68.1 02/09/2021 15:20:33
T:23.0°C -- T2:22.1°C -- HR:68.1 02/09/2021 15:20:34
T:23.1°C -- T2:22.1°C -- HR:68.1 02/09/2021 15:20:35
T:23.1°C -- T2:22.1°C -- HR:68.1 02/09/2021 15:20:36
T:23.1°C -- T2:22.2°C -- HR:68.0 02/09/2021 15:20:37
T:23.1°C -- T2:22.2°C -- HR:68.0 02/09/2021 15:20:38
T:23.1°C -- T2:22.2°C -- HR:68.0 02/09/2021 15:20:39
T:23.1°C -- T2:22.3°C -- HR:68.0 02/09/2021 15:20:40
T:23.2°C -- T2:22.3°C -- HR:67.9 02/09/2021 15:20:41
T:23.2°C -- T2:22.4°C -- HR:67.9 02/09/2021 15:20:42
T:23.2°C -- T2:22.4°C -- HR:67.9 02/09/2021 15:20:43
T:23.2°C -- T2:22.4°C -- HR:67.8 02/09/2021 15:20:44
T:23.2°C -- T2:22.5°C -- HR:67.8 02/09/2021 15:20:45
T:23.2°C -- T2:22.5°C -- HR:67.8 02/09/2021 15:20:46
T:23.2°C -- T2:22.5°C -- HR:67.8 02/09/2021 15:20:47
T:23.3°C -- T2:22.6°C -- HR:67.7 02/09/2021 15:20:48
T:23.3°C -- T2:22.6°C -- HR:67.7 02/09/2021 15:20:49
T:23.3°C -- T2:22.7°C -- HR:67.6 02/09/2021 15:20:50
T:23.3°C -- T2:22.7°C -- HR:67.6 02/09/2021 15:20:51
T:23.3°C -- T2:22.7°C -- HR:67.5 02/09/2021 15:20:52
T:23.3°C -- T2:22.8°C -- HR:67.5 02/09/2021 15:20:53
T:23.3°C -- T2:22.8°C -- HR:67.5 02/09/2021 15:20:54
T:23.3°C -- T2:22.8°C -- HR:67.4 02/09/2021 15:20:55
T:23.3°C -- T2:22.9°C -- HR:67.4 02/09/2021 15:20:56
T:23.4°C -- T2:22.9°C -- HR:67.4 02/09/2021 15:20:57
T:23.4°C -- T2:23.0°C -- HR:67.3 02/09/2021 15:20:58
T:23.4°C -- T2:23.0°C -- HR:67.3 02/09/2021 15:20:59
T:23.4°C -- T2:23.0°C -- HR:67.3 02/09/2021 15:21:00
T:23.4°C -- T2:23.1°C -- HR:67.2 02/09/2021 15:21:01
T:23.4°C -- T2:23.1°C -- HR:67.2 02/09/2021 15:21:02
T:23.4°C -- T2:23.1°C -- HR:67.2 02/09/2021 15:21:03
T:23.4°C -- T2:23.2°C -- HR:67.1 02/09/2021 15:21:04
T:23.5°C -- T2:23.2°C -- HR:67.1 02/09/2021 15:21:05
T:23.5°C -- T2:23.3°C -- HR:67.0 02/09/2021 15:21:06
T:23.5°C -- T2:23.3°C -- HR:67.0 02/09/2021 15:21:07
T:23.5°C -- T2:23.3°C -- HR:66.9 02/09/2021 15:21:08
T:23.5°C -- T2:23.4°C -- HR:66.9 02/09/2021 15:21:09
