T:18.6°C -- T2:17.6°C -- HR:91.3 10/09/2021 07:43:31
T:19.1°C -- T2:18.1°C -- HR:91.8 10/09/2021 07:43:51
T:19.6°C -- T2:18.6°C -- HR:92.0 10/09/2021 07:44:13
T:20.1°C -- T2:19.1°C -- HR:91.6 10/09/2021 07:44:34
T:20.6°C -- T2:19.6°C -- HR:90.7 10/09/2021 07:44:54
T:21.2°C -- T2:20.2°C -- HR:89.2 10/09/2021 07:45:16
T:21.7°C -- T2:20.8°C -- HR:87.6 10/09/2021 07:45:37
T:22.3°C -- T2:21.5°C -- HR:85.9 10/09/2021 07:45:57
T:22.7°C -- T2:22.3°C -- HR:84.2 10/09/2021 07:46:19
T:23.2°C -- T2:23.0°C -- HR:82.4 10/09/2021 07:46:39
T:23.8°C -- T2:23.6°C -- HR:80.4 10/09/2021 07:47:01
T:24.3°C -- T2:24.2°C -- HR:78.3 10/09/2021 07:47:22
T:24.8°C -- T2:24.9°C -- HR:76.0 10/09/2021 07:47:43
T:25.3°C -- T2:25.5°C -- HR:73.4 10/09/2021 07:48:04
T:25.7°C -- T2:26.1°C -- HR:71.0 10/09/2021 07:48:25
T:26.0°C -- T2:26.0°C -- HR:73.7 10/09/2021 07:48:45
T:26.3°C -- T2:25.9°C -- HR:77.6 10/09/2021 07:49:07
T:26.7°C -- T2:25.9°C -- HR:79.5 10/09/2021 07:49:27
T:27.1°C -- T2:26.7°C -- HR:77.2 10/09/2021 07:49:49
T:27.5°C -- T2:27.1°C -- HR:75.8 10/09/2021 07:50:09
T:27.8°C -- T2:26.9°C -- HR:77.4 10/09/2021 07:50:30
T:28.0°C -- T2:27.0°C -- HR:78.1 10/09/2021 07:50:52
T:28.3°C -- T2:27.3°C -- HR:76.9 10/09/2021 07:51:13
T:28.7°C -- T2:27.7°C -- HR:75.4 10/09/2021 07:51:34
T:28.8°C -- T2:27.8°C -- HR:76.7 10/09/2021 07:51:55
T:28.8°C -- T2:27.8°C -- HR:77.8 10/09/2021 07:52:15
T:28.9°C -- T2:27.9°C -- HR:76.7 10/09/2021 07:52:37
T:29.1°C -- T2:28.1°C -- HR:76.0 10/09/2021 07:52:57
T:29.0°C -- T2:28.0°C -- HR:77.9 10/09/2021 07:53:19
T:29.1°C -- T2:28.1°C -- HR:76.5 10/09/2021 07:53:40
T:29.2°C -- T2:28.2°C -- HR:77.1 10/09/2021 07:54:01
T:29.1°C -- T2:28.1°C -- HR:77.7 10/09/2021 07:54:22
T:29.4°C -- T2:28.4°C -- HR:75.7 10/09/2021 07:54:43
T:29.3°C -- T2:28.3°C -- HR:77.7 10/09/2021 07:55:04
T:29.3°C -- T2:28.3°C -- HR:77.0 10/09/2021 07:55:25
T:29.5°C -- T2:28.5°C -- HR:76.1 10/09/2021 07:55:46
T:29.4°C -- T2:28.3°C -- HR:78.0 10/09/2021 07:56:07
T:29.5°C -- T2:28.5°C -- HR:76.0 10/09/2021 07:56:28
T:29.6°C -- T2:28.4°C -- HR:76.9 10/09/2021 07:56:49
T:29.5°C -- T2:28.3°C -- HR:77.9 10/09/2021 07:57:10
T:29.6°C -- T2:28.6°C -- HR:75.8 10/09/2021 07:57:31
T:29.5°C -- T2:28.4°C -- HR:77.6 10/09/2021 07:57:51
T:29.5°C -- T2:28.4°C -- HR:77.6 10/09/2021 07:58:13
T:29.6°C -- T2:28.6°C -- HR:75.9 10/09/2021 07:58:34
T:29.7°C -- T2:28.2°C -- HR:78.1 10/09/2021 07:58:55
T:29.7°C -- T2:28.4°C -- HR:77.7 10/09/2021 07:59:16
T:29.7°C -- T2:28.7°C -- HR:75.9 10/09/2021 07:59:37
T:29.7°C -- T2:28.3°C -- HR:77.7 10/09/2021 07:59:58
T:29.7°C -- T2:28.3°C -- HR:77.5 10/09/2021 08:00:18
T:29.6°C -- T2:28.6°C -- HR:76.1 10/09/2021 08:00:40
T:29.7°C -- T2:28.1°C -- HR:78.7 10/09/2021 08:01:01
T:29.6°C -- T2:28.2°C -- HR:78.3 10/09/2021 08:01:22
T:29.6°C -- T2:28.6°C -- HR:76.1 10/09/2021 08:01:43
T:29.7°C -- T2:28.3°C -- HR:77.6 10/09/2021 08:02:04
T:29.6°C -- T2:28.2°C -- HR:78.4 10/09/2021 08:02:25
T:29.6°C -- T2:28.5°C -- HR:76.3 10/09/2021 08:02:46
T:29.7°C -- T2:28.3°C -- HR:77.7 10/09/2021 08:03:07
T:29.7°C -- T2:28.0°C -- HR:80.0 10/09/2021 08:03:28
T:29.6°C -- T2:28.5°C -- HR:77.8 10/09/2021 08:03:49
T:29.7°C -- T2:28.7°C -- HR:75.9 10/09/2021 08:04:10
T:29.7°C -- T2:28.2°C -- HR:78.5 10/09/2021 08:04:31
T:29.6°C -- T2:28.3°C -- HR:79.0 10/09/2021 08:04:52
T:29.6°C -- T2:28.6°C -- HR:76.5 10/09/2021 08:05:13
T:29.7°C -- T2:28.5°C -- HR:77.3 10/09/2021 08:05:34
T:29.7°C -- T2:28.1°C -- HR:80.3 10/09/2021 08:05:55
T:29.6°C -- T2:28.5°C -- HR:78.4 10/09/2021 08:06:16
T:29.7°C -- T2:28.7°C -- HR:76.2 10/09/2021 08:06:37
T:29.7°C -- T2:28.4°C -- HR:77.9 10/09/2021 08:06:58
T:29.7°C -- T2:28.3°C -- HR:79.8 10/09/2021 08:07:19
T:29.6°C -- T2:28.6°C -- HR:77.6 10/09/2021 08:07:40
T:29.7°C -- T2:28.7°C -- HR:76.2 10/09/2021 08:08:01
T:29.7°C -- T2:28.3°C -- HR:79.2 10/09/2021 08:08:22
T:29.6°C -- T2:28.4°C -- HR:79.6 10/09/2021 08:08:43
T:29.7°C -- T2:28.7°C -- HR:77.3 10/09/2021 08:09:04
T:29.7°C -- T2:28.7°C -- HR:76.3 10/09/2021 08:09:25
T:29.7°C -- T2:28.3°C -- HR:79.2 10/09/2021 08:09:46
T:29.6°C -- T2:28.4°C -- HR:79.0 10/09/2021 08:10:07
T:29.7°C -- T2:28.7°C -- HR:76.7 10/09/2021 08:10:28
T:29.7°C -- T2:28.6°C -- HR:78.0 10/09/2021 08:10:49
T:29.5°C -- T2:28.0°C -- HR:84.9 10/09/2021 08:11:10
T:29.4°C -- T2:28.2°C -- HR:85.3 10/09/2021 08:11:31
T:29.6°C -- T2:28.5°C -- HR:82.6 10/09/2021 08:11:52
T:29.7°C -- T2:28.7°C -- HR:79.9 10/09/2021 08:12:13
T:29.8°C -- T2:28.8°C -- HR:77.7 10/09/2021 08:12:34
T:29.9°C -- T2:28.9°C -- HR:76.1 10/09/2021 08:12:55
T:29.8°C -- T2:28.7°C -- HR:78.4 10/09/2021 08:13:16
T:29.7°C -- T2:28.7°C -- HR:78.9 10/09/2021 08:13:37
T:29.9°C -- T2:28.9°C -- HR:76.5 10/09/2021 08:13:58
T:29.9°C -- T2:28.8°C -- HR:77.0 10/09/2021 08:14:19
T:29.7°C -- T2:28.6°C -- HR:79.4 10/09/2021 08:14:40
T:29.8°C -- T2:28.8°C -- HR:77.5 10/09/2021 08:15:01
T:29.9°C -- T2:28.9°C -- HR:75.9 10/09/2021 08:15:22
T:29.8°C -- T2:28.6°C -- HR:79.1 10/09/2021 08:15:43
